first_name,last_name,payment_date,SUM(amount)
Jon,Stephens,2005-08-20 04:12:41,0.99
Jon,Stephens,2005-08-20 04:13:17,0.99
Jon,Stephens,2005-08-20 04:16:07,2.99
Jon,Stephens,2005-08-20 04:17:16,8.99
Jon,Stephens,2005-08-20 04:31:45,2.99
Jon,Stephens,2005-08-20 04:33:31,0.99
Jon,Stephens,2005-08-20 04:34:46,1.99
Mike,Hillyer,2005-08-20 04:38:52,0.99
Jon,Stephens,2005-08-20 04:45:32,5.99
Jon,Stephens,2005-08-20 04:49:21,0.99
Mike,Hillyer,2005-08-20 05:02:46,5.99
Mike,Hillyer,2005-08-20 05:02:59,5.99
Mike,Hillyer,2005-08-20 05:04:57,2.99
Jon,Stephens,2005-08-20 05:05:14,4.99
Jon,Stephens,2005-08-20 05:07:27,0.99
Mike,Hillyer,2005-08-20 05:10:14,2.99
Jon,Stephens,2005-08-20 05:10:39,2.99
Mike,Hillyer,2005-08-20 05:15:20,5.99
Mike,Hillyer,2005-08-20 05:19:56,0.99
Mike,Hillyer,2005-08-20 05:22:06,3.99
Jon,Stephens,2005-08-20 05:23:34,0.99
Mike,Hillyer,2005-08-20 05:26:15,4.99
Jon,Stephens,2005-08-20 05:28:11,4.99
Mike,Hillyer,2005-08-20 05:29:45,1.99
Jon,Stephens,2005-08-20 05:32:23,4.99
Jon,Stephens,2005-08-20 05:40:33,0.99
Jon,Stephens,2005-08-20 05:47:11,4.99
Mike,Hillyer,2005-08-20 05:47:25,4.99
Jon,Stephens,2005-08-20 05:48:59,2.99
Jon,Stephens,2005-08-20 05:50:05,3.99
Mike,Hillyer,2005-08-20 05:50:35,4.99
Jon,Stephens,2005-08-20 05:50:52,3.99
Mike,Hillyer,2005-08-20 05:53:31,0.99
Mike,Hillyer,2005-08-20 05:54:27,4.99
Mike,Hillyer,2005-08-20 05:58:58,5.99
Jon,Stephens,2005-08-20 05:59:05,0.99
Mike,Hillyer,2005-08-20 05:59:17,5.99
Jon,Stephens,2005-08-20 06:00:03,5.99
Mike,Hillyer,2005-08-20 06:00:25,7.99
Jon,Stephens,2005-08-20 06:01:15,6.99
Jon,Stephens,2005-08-20 06:02:02,5.99
Mike,Hillyer,2005-08-20 06:02:48,6.99
Jon,Stephens,2005-08-20 06:03:33,0.99
Jon,Stephens,2005-08-20 06:06:17,6.99
Mike,Hillyer,2005-08-20 06:07:01,4.99
Jon,Stephens,2005-08-20 06:08:42,2.99
Mike,Hillyer,2005-08-20 06:10:44,0.99
Mike,Hillyer,2005-08-20 06:11:51,2.99
Jon,Stephens,2005-08-20 06:14:12,2.99
Jon,Stephens,2005-08-20 06:20:42,8.99
Jon,Stephens,2005-08-20 06:22:08,3.99
Jon,Stephens,2005-08-20 06:23:53,9.99
Mike,Hillyer,2005-08-20 06:28:37,0.99
Jon,Stephens,2005-08-20 06:28:53,2.99
Jon,Stephens,2005-08-20 06:30:33,7.99
Mike,Hillyer,2005-08-20 06:35:30,8.99
Jon,Stephens,2005-08-20 06:36:46,7.99
Mike,Hillyer,2005-08-20 06:39:26,2.99
Mike,Hillyer,2005-08-20 06:41:27,2.99
Jon,Stephens,2005-08-20 06:43:44,0.99
Mike,Hillyer,2005-08-20 06:45:32,1.99
Jon,Stephens,2005-08-20 06:49:46,6.99
Mike,Hillyer,2005-08-20 06:51:02,8.99
Jon,Stephens,2005-08-20 06:52:03,1.99
Jon,Stephens,2005-08-20 06:55:24,2.99
Mike,Hillyer,2005-08-20 06:59:00,8.99
Jon,Stephens,2005-08-20 07:03:53,4.99
Mike,Hillyer,2005-08-20 07:04:07,4.99
Mike,Hillyer,2005-08-20 07:05:56,4.99
Mike,Hillyer,2005-08-20 07:07:37,4.99
Jon,Stephens,2005-08-20 07:10:52,6.99
Jon,Stephens,2005-08-20 07:13:47,2.99
Jon,Stephens,2005-08-20 07:16:45,0.99
Jon,Stephens,2005-08-20 07:17:35,5.99
Jon,Stephens,2005-08-20 07:20:09,4.99
Jon,Stephens,2005-08-20 07:21:15,7.98
Jon,Stephens,2005-08-20 07:22:07,0.99
Jon,Stephens,2005-08-20 07:22:53,0.99
Mike,Hillyer,2005-08-20 07:34:42,2.99
Mike,Hillyer,2005-08-20 07:42:17,3.99
Jon,Stephens,2005-08-20 07:42:24,4.99
Mike,Hillyer,2005-08-20 07:46:30,8.99
Jon,Stephens,2005-08-20 07:47:05,0.99
Jon,Stephens,2005-08-20 07:47:08,5.99
Mike,Hillyer,2005-08-20 07:48:07,7.99
Mike,Hillyer,2005-08-20 07:48:10,4.99
Jon,Stephens,2005-08-20 07:48:38,4.99
Mike,Hillyer,2005-08-20 07:49:06,9.99
Mike,Hillyer,2005-08-20 07:50:08,0.99
Mike,Hillyer,2005-08-20 07:52:34,2.99
Jon,Stephens,2005-08-20 07:54:54,10.99
Mike,Hillyer,2005-08-20 07:58:21,4.99
Jon,Stephens,2005-08-20 07:59:13,2.99
Jon,Stephens,2005-08-20 08:01:07,7.99
Jon,Stephens,2005-08-20 08:01:39,4.99
Mike,Hillyer,2005-08-20 08:02:22,7.99
Jon,Stephens,2005-08-20 08:05:52,2.99
Jon,Stephens,2005-08-20 08:05:56,4.99
Mike,Hillyer,2005-08-20 08:05:59,5.99
Jon,Stephens,2005-08-20 08:11:58,3.99
Mike,Hillyer,2005-08-20 08:12:33,8.99
Mike,Hillyer,2005-08-20 08:18:36,5.99
Mike,Hillyer,2005-08-20 08:19:20,5.99
Mike,Hillyer,2005-08-20 08:20:19,2.99
Mike,Hillyer,2005-08-20 08:25:34,4.99
Mike,Hillyer,2005-08-20 08:26:06,2.99
Mike,Hillyer,2005-08-20 08:26:32,2.99
Jon,Stephens,2005-08-20 08:27:01,3.99
Jon,Stephens,2005-08-20 08:27:03,3.99
Jon,Stephens,2005-08-20 08:27:27,2.99
Jon,Stephens,2005-08-20 08:27:30,2.99
Mike,Hillyer,2005-08-20 08:30:54,4.99
Jon,Stephens,2005-08-20 08:32:51,6.99
Mike,Hillyer,2005-08-20 08:33:21,0.99
Jon,Stephens,2005-08-20 08:34:41,3.99
Mike,Hillyer,2005-08-20 08:38:24,4.99
Mike,Hillyer,2005-08-20 08:39:34,5.99
Jon,Stephens,2005-08-20 08:44:06,4.99
Jon,Stephens,2005-08-20 08:47:37,7.99
Mike,Hillyer,2005-08-20 08:50:39,4.99
Jon,Stephens,2005-08-20 08:54:55,0.99
Jon,Stephens,2005-08-20 08:55:53,0.99
Mike,Hillyer,2005-08-20 08:57:11,3.99
Mike,Hillyer,2005-08-20 08:57:28,4.99
Jon,Stephens,2005-08-20 08:57:51,2.99
Mike,Hillyer,2005-08-20 08:59:38,5.99
Jon,Stephens,2005-08-20 09:04:30,4.99
Mike,Hillyer,2005-08-20 09:07:27,4.99
Mike,Hillyer,2005-08-20 09:07:39,3.99
Jon,Stephens,2005-08-20 09:07:52,0.99
Mike,Hillyer,2005-08-20 09:11:42,0.99
Jon,Stephens,2005-08-20 09:13:23,8.99
Mike,Hillyer,2005-08-20 09:13:25,6.99
Jon,Stephens,2005-08-20 09:16:15,0.99
Jon,Stephens,2005-08-20 09:21:08,3.99
Mike,Hillyer,2005-08-20 09:24:26,4.99
Mike,Hillyer,2005-08-20 09:26:14,9.99
Jon,Stephens,2005-08-20 09:26:17,8.99
Mike,Hillyer,2005-08-20 09:27:05,0.99
Mike,Hillyer,2005-08-20 09:27:20,2.99
Jon,Stephens,2005-08-20 09:29:35,6.99
Mike,Hillyer,2005-08-20 09:32:04,2.99
Mike,Hillyer,2005-08-20 09:32:23,2.99
Mike,Hillyer,2005-08-20 09:32:56,9.99
Jon,Stephens,2005-08-20 09:33:58,2.99
Jon,Stephens,2005-08-20 09:34:07,5.99
Jon,Stephens,2005-08-20 09:34:51,0.99
Jon,Stephens,2005-08-20 09:35:20,12.98
Jon,Stephens,2005-08-20 09:38:04,2.99
Mike,Hillyer,2005-08-20 09:41:09,4.99
Mike,Hillyer,2005-08-20 09:43:06,2.99
Mike,Hillyer,2005-08-20 09:48:32,3.99
Mike,Hillyer,2005-08-20 09:50:52,5.99
Mike,Hillyer,2005-08-20 09:53:44,8.99
Mike,Hillyer,2005-08-20 10:01:39,1.99
Jon,Stephens,2005-08-20 10:02:59,4.99
Jon,Stephens,2005-08-20 10:03:45,4.99
Mike,Hillyer,2005-08-20 10:05:30,2.99
Mike,Hillyer,2005-08-20 10:07:28,4.99
Jon,Stephens,2005-08-20 10:08:27,5.99
Mike,Hillyer,2005-08-20 10:08:40,0.99
Mike,Hillyer,2005-08-20 10:08:53,3.99
Mike,Hillyer,2005-08-20 10:11:07,2.99
Jon,Stephens,2005-08-20 10:17:08,8.99
Jon,Stephens,2005-08-20 10:17:09,7.99
Jon,Stephens,2005-08-20 10:22:08,4.99
Mike,Hillyer,2005-08-20 10:24:41,2.99
Jon,Stephens,2005-08-20 10:25:12,0.99
Jon,Stephens,2005-08-20 10:29:57,4.99
Mike,Hillyer,2005-08-20 10:31:01,2.99
Mike,Hillyer,2005-08-20 10:31:23,8.99
Mike,Hillyer,2005-08-20 10:41:50,5.99
Jon,Stephens,2005-08-20 10:42:42,4.99
Jon,Stephens,2005-08-20 10:45:10,4.99
Mike,Hillyer,2005-08-20 10:48:43,4.99
Jon,Stephens,2005-08-20 10:48:47,0.99
Jon,Stephens,2005-08-20 10:49:15,2.99
Jon,Stephens,2005-08-20 10:51:27,0.99
Jon,Stephens,2005-08-20 10:51:45,3.99
Jon,Stephens,2005-08-20 10:53:49,0.99
Jon,Stephens,2005-08-20 10:55:28,5.99
Jon,Stephens,2005-08-20 10:56:06,5.99
Jon,Stephens,2005-08-20 10:59:54,2.99
Jon,Stephens,2005-08-20 11:00:37,2.99
Mike,Hillyer,2005-08-20 11:11:42,6.99
Mike,Hillyer,2005-08-20 11:17:03,2.99
Jon,Stephens,2005-08-20 11:17:45,9.99
Jon,Stephens,2005-08-20 11:18:08,2.99
Mike,Hillyer,2005-08-20 11:18:53,2.99
Mike,Hillyer,2005-08-20 11:20:12,4.99
Mike,Hillyer,2005-08-20 11:21:26,8.99
Jon,Stephens,2005-08-20 11:24:48,2.99
Mike,Hillyer,2005-08-20 11:26:33,5.99
Jon,Stephens,2005-08-20 11:28:50,4.99
Jon,Stephens,2005-08-20 11:29:32,4.99
Mike,Hillyer,2005-08-20 11:37:56,2.99
Mike,Hillyer,2005-08-20 11:38:16,2.99
Mike,Hillyer,2005-08-20 11:39:00,4.99
Mike,Hillyer,2005-08-20 11:42:01,3.99
Jon,Stephens,2005-08-20 11:43:36,0.99
Mike,Hillyer,2005-08-20 11:43:43,5.99
Mike,Hillyer,2005-08-20 11:43:52,5.99
Jon,Stephens,2005-08-20 11:45:54,4.99
Jon,Stephens,2005-08-20 11:47:21,0.99
Jon,Stephens,2005-08-20 11:47:52,4.99
Mike,Hillyer,2005-08-20 11:50:14,2.99
Jon,Stephens,2005-08-20 11:54:01,0.99
Mike,Hillyer,2005-08-20 11:56:30,6.99
Mike,Hillyer,2005-08-20 11:57:06,5.99
Jon,Stephens,2005-08-20 12:03:35,2.99
Jon,Stephens,2005-08-20 12:03:44,5.99
Jon,Stephens,2005-08-20 12:03:54,2.99
Jon,Stephens,2005-08-20 12:06:45,7.99
Mike,Hillyer,2005-08-20 12:09:26,4.99
Jon,Stephens,2005-08-20 12:11:03,4.99
Mike,Hillyer,2005-08-20 12:11:28,4.99
Mike,Hillyer,2005-08-20 12:11:46,4.99
Mike,Hillyer,2005-08-20 12:13:24,5.99
Mike,Hillyer,2005-08-20 12:15:23,5.99
Jon,Stephens,2005-08-20 12:15:41,1.99
Jon,Stephens,2005-08-20 12:16:38,2.99
Mike,Hillyer,2005-08-20 12:17:27,4.99
Jon,Stephens,2005-08-20 12:21:05,4.99
Jon,Stephens,2005-08-20 12:21:37,5.99
Jon,Stephens,2005-08-20 12:22:04,3.99
Jon,Stephens,2005-08-20 12:25:32,2.99
Mike,Hillyer,2005-08-20 12:32:09,0.99
Mike,Hillyer,2005-08-20 12:32:32,8.99
Mike,Hillyer,2005-08-20 12:33:36,2.99
Mike,Hillyer,2005-08-20 12:36:42,8.99
Mike,Hillyer,2005-08-20 12:40:48,0.99
Mike,Hillyer,2005-08-20 12:40:53,4.99
Jon,Stephens,2005-08-20 12:44:53,2.99
Jon,Stephens,2005-08-20 12:46:17,0.99
Jon,Stephens,2005-08-20 12:46:32,8.99
Mike,Hillyer,2005-08-20 12:53:12,6.99
Jon,Stephens,2005-08-20 12:53:46,4.99
Mike,Hillyer,2005-08-20 12:55:40,6.99
Mike,Hillyer,2005-08-20 12:55:43,5.99
Jon,Stephens,2005-08-20 12:56:03,8.99
Mike,Hillyer,2005-08-20 12:59:38,0.99
Jon,Stephens,2005-08-20 13:00:30,0.99
Mike,Hillyer,2005-08-20 13:01:43,4.99
Jon,Stephens,2005-08-20 13:03:26,4.99
Mike,Hillyer,2005-08-20 13:07:23,0.99
Jon,Stephens,2005-08-20 13:08:53,5.99
Jon,Stephens,2005-08-20 13:13:56,4.99
Mike,Hillyer,2005-08-20 13:15:30,4.99
Jon,Stephens,2005-08-20 13:20:09,4.99
Mike,Hillyer,2005-08-20 13:23:15,4.99
Jon,Stephens,2005-08-20 13:26:37,5.99
Jon,Stephens,2005-08-20 13:33:47,1.99
Jon,Stephens,2005-08-20 13:39:28,3.99
Mike,Hillyer,2005-08-20 13:42:10,2.99
Jon,Stephens,2005-08-20 13:43:12,4.99
Mike,Hillyer,2005-08-20 13:43:22,6.99
Jon,Stephens,2005-08-20 13:46:38,2.99
Jon,Stephens,2005-08-20 13:47:19,4.99
Mike,Hillyer,2005-08-20 13:49:52,4.99
Jon,Stephens,2005-08-20 13:50:17,4.99
Mike,Hillyer,2005-08-20 13:57:59,0.99
Mike,Hillyer,2005-08-20 13:59:35,4.99
Mike,Hillyer,2005-08-20 14:00:25,3.99
Jon,Stephens,2005-08-20 14:00:29,6.99
Jon,Stephens,2005-08-20 14:03:08,2.99
Jon,Stephens,2005-08-20 14:06:33,4.99
Mike,Hillyer,2005-08-20 14:18:16,4.99
Jon,Stephens,2005-08-20 14:19:03,2.99
Jon,Stephens,2005-08-20 14:22:46,7.99
Mike,Hillyer,2005-08-20 14:23:16,2.99
Mike,Hillyer,2005-08-20 14:23:20,5.99
Jon,Stephens,2005-08-20 14:25:18,4.99
Jon,Stephens,2005-08-20 14:29:37,4.99
Mike,Hillyer,2005-08-20 14:30:01,2.99
Jon,Stephens,2005-08-20 14:30:26,7.99
Mike,Hillyer,2005-08-20 14:31:21,5.99
Jon,Stephens,2005-08-20 14:32:31,5.99
Jon,Stephens,2005-08-20 14:33:59,6.99
Mike,Hillyer,2005-08-20 14:37:49,4.99
Mike,Hillyer,2005-08-20 14:42:34,4.99
Jon,Stephens,2005-08-20 14:43:03,5.99
Jon,Stephens,2005-08-20 14:44:22,0.99
Mike,Hillyer,2005-08-20 14:45:23,0.99
Mike,Hillyer,2005-08-20 14:47:02,3.99
Jon,Stephens,2005-08-20 14:48:42,2.99
Mike,Hillyer,2005-08-20 14:48:55,4.99
Jon,Stephens,2005-08-20 14:49:32,6.99
Mike,Hillyer,2005-08-20 14:50:06,2.99
Mike,Hillyer,2005-08-20 14:50:57,2.99
Jon,Stephens,2005-08-20 14:53:43,5.99
Jon,Stephens,2005-08-20 14:55:09,2.99
Jon,Stephens,2005-08-20 14:56:53,4.99
Jon,Stephens,2005-08-20 14:57:01,6.99
Jon,Stephens,2005-08-20 14:57:50,9.99
Mike,Hillyer,2005-08-20 14:59:55,4.99
Jon,Stephens,2005-08-20 15:04:09,1.99
Jon,Stephens,2005-08-20 15:05:29,0.99
Mike,Hillyer,2005-08-20 15:05:42,9.99
Mike,Hillyer,2005-08-20 15:06:26,0.99
Jon,Stephens,2005-08-20 15:08:57,6.99
Mike,Hillyer,2005-08-20 15:09:16,1.99
Jon,Stephens,2005-08-20 15:10:13,8.99
Mike,Hillyer,2005-08-20 15:10:30,4.99
Mike,Hillyer,2005-08-20 15:11:11,0.99
Mike,Hillyer,2005-08-20 15:11:48,2.99
Mike,Hillyer,2005-08-20 15:13:11,4.99
Mike,Hillyer,2005-08-20 15:15:28,2.99
Jon,Stephens,2005-08-20 15:16:18,0.99
Jon,Stephens,2005-08-20 15:17:38,4.99
Jon,Stephens,2005-08-20 15:18:10,2.99
Jon,Stephens,2005-08-20 15:18:20,5.99
Jon,Stephens,2005-08-20 15:18:55,2.99
Jon,Stephens,2005-08-20 15:23:26,2.99
Mike,Hillyer,2005-08-20 15:28:53,4.99
Mike,Hillyer,2005-08-20 15:30:51,5.99
Jon,Stephens,2005-08-20 15:32:09,4.99
Mike,Hillyer,2005-08-20 15:34:43,4.99
Jon,Stephens,2005-08-20 15:39:00,4.99
Mike,Hillyer,2005-08-20 15:39:42,1.99
Jon,Stephens,2005-08-20 15:40:06,0.99
Mike,Hillyer,2005-08-20 15:41:00,0.99
Jon,Stephens,2005-08-20 15:42:05,6.99
Jon,Stephens,2005-08-20 15:50:17,3.99
Jon,Stephens,2005-08-20 15:52:52,5.99
Jon,Stephens,2005-08-20 15:55:20,7.99
Jon,Stephens,2005-08-20 15:58:28,2.99
Mike,Hillyer,2005-08-20 15:59:56,0.99
Jon,Stephens,2005-08-20 16:02:28,2.99
Jon,Stephens,2005-08-20 16:05:11,2.99
Mike,Hillyer,2005-08-20 16:05:41,2.99
Jon,Stephens,2005-08-20 16:06:53,7.99
Jon,Stephens,2005-08-20 16:07:08,0.99
Mike,Hillyer,2005-08-20 16:07:55,2.99
Jon,Stephens,2005-08-20 16:11:34,2.99
Mike,Hillyer,2005-08-20 16:12:48,1.99
Mike,Hillyer,2005-08-20 16:16:03,0.99
Mike,Hillyer,2005-08-20 16:17:27,3.99
Mike,Hillyer,2005-08-20 16:21:40,4.99
Jon,Stephens,2005-08-20 16:26:36,4.99
Jon,Stephens,2005-08-20 16:30:49,2.99
Jon,Stephens,2005-08-20 16:31:33,3.99
Jon,Stephens,2005-08-20 16:32:10,9.99
Jon,Stephens,2005-08-20 16:37:35,3.99
Jon,Stephens,2005-08-20 16:38:57,6.99
Mike,Hillyer,2005-08-20 16:42:53,4.99
Mike,Hillyer,2005-08-20 16:43:02,2.99
Jon,Stephens,2005-08-20 16:43:28,2.99
Mike,Hillyer,2005-08-20 16:47:32,0.99
Mike,Hillyer,2005-08-20 16:47:34,4.99
Jon,Stephens,2005-08-20 16:51:18,5.99
Jon,Stephens,2005-08-20 16:57:11,4.99
Jon,Stephens,2005-08-20 17:02:37,6.99
Mike,Hillyer,2005-08-20 17:05:02,1.99
Mike,Hillyer,2005-08-20 17:05:18,0.99
Mike,Hillyer,2005-08-20 17:05:34,8.99
Mike,Hillyer,2005-08-20 17:09:27,2.99
Mike,Hillyer,2005-08-20 17:11:58,1.99
Mike,Hillyer,2005-08-20 17:12:28,0.99
Jon,Stephens,2005-08-20 17:13:48,9.99
Mike,Hillyer,2005-08-20 17:15:06,2.99
Mike,Hillyer,2005-08-20 17:16:10,1.99
Mike,Hillyer,2005-08-20 17:17:00,4.99
Mike,Hillyer,2005-08-20 17:17:07,0.99
Jon,Stephens,2005-08-20 17:18:48,0.99
Mike,Hillyer,2005-08-20 17:20:49,2.99
Jon,Stephens,2005-08-20 17:22:35,0.99
Jon,Stephens,2005-08-20 17:22:51,4.99
Jon,Stephens,2005-08-20 17:24:45,4.99
Jon,Stephens,2005-08-20 17:28:01,0.99
Jon,Stephens,2005-08-20 17:28:57,8.99
Jon,Stephens,2005-08-20 17:30:52,2.99
Jon,Stephens,2005-08-20 17:31:18,2.99
Mike,Hillyer,2005-08-20 17:41:16,2.99
Jon,Stephens,2005-08-20 17:43:56,1.99
Jon,Stephens,2005-08-20 17:44:32,9.99
Jon,Stephens,2005-08-20 17:46:06,5.99
Jon,Stephens,2005-08-20 17:50:48,6.99
Jon,Stephens,2005-08-20 17:55:13,2.99
Mike,Hillyer,2005-08-20 17:58:00,8.99
Mike,Hillyer,2005-08-20 17:58:11,2.99
Jon,Stephens,2005-08-20 18:00:37,4.99
Jon,Stephens,2005-08-20 18:02:41,3.99
Mike,Hillyer,2005-08-20 18:05:12,5.99
Jon,Stephens,2005-08-20 18:08:19,3.99
Jon,Stephens,2005-08-20 18:09:04,0.99
Mike,Hillyer,2005-08-20 18:11:44,7.99
Mike,Hillyer,2005-08-20 18:16:21,0.99
Jon,Stephens,2005-08-20 18:16:26,10.99
Mike,Hillyer,2005-08-20 18:16:34,0.99
Mike,Hillyer,2005-08-20 18:18:06,1.99
Jon,Stephens,2005-08-20 18:20:18,1.99
Jon,Stephens,2005-08-20 18:24:26,2.99
Mike,Hillyer,2005-08-20 18:28:28,2.99
Mike,Hillyer,2005-08-20 18:28:46,4.99
Jon,Stephens,2005-08-20 18:42:40,6.99
Mike,Hillyer,2005-08-20 18:43:34,0.99
Mike,Hillyer,2005-08-20 18:44:53,0.99
Mike,Hillyer,2005-08-20 18:52:17,2.99
Jon,Stephens,2005-08-20 18:52:43,4.99
Mike,Hillyer,2005-08-20 18:54:59,2.99
Mike,Hillyer,2005-08-20 18:58:23,4.99
Jon,Stephens,2005-08-20 19:02:16,0.99
Jon,Stephens,2005-08-20 19:02:34,0.99
Jon,Stephens,2005-08-20 19:03:25,0.99
Mike,Hillyer,2005-08-20 19:03:49,2.99
Mike,Hillyer,2005-08-20 19:04:40,2.99
Jon,Stephens,2005-08-20 19:07:20,4.99
Mike,Hillyer,2005-08-20 19:08:25,3.99
Jon,Stephens,2005-08-20 19:08:32,6.99
Jon,Stephens,2005-08-20 19:12:30,4.99
Mike,Hillyer,2005-08-20 19:13:06,0.99
Mike,Hillyer,2005-08-20 19:13:23,0.99
Mike,Hillyer,2005-08-20 19:19:30,4.99
Mike,Hillyer,2005-08-20 19:21:28,4.99
Jon,Stephens,2005-08-20 19:27:50,5.99
Mike,Hillyer,2005-08-20 19:29:23,1.99
Mike,Hillyer,2005-08-20 19:29:44,1.99
Jon,Stephens,2005-08-20 19:30:35,4.99
Mike,Hillyer,2005-08-20 19:32:29,4.99
Mike,Hillyer,2005-08-20 19:33:21,2.99
Jon,Stephens,2005-08-20 19:34:43,2.99
Mike,Hillyer,2005-08-20 19:45:43,4.99
Jon,Stephens,2005-08-20 19:51:28,6.99
Mike,Hillyer,2005-08-20 19:52:38,5.99
Jon,Stephens,2005-08-20 19:53:32,3.99
Mike,Hillyer,2005-08-20 20:06:05,4.99
Mike,Hillyer,2005-08-20 20:07:15,2.99
Mike,Hillyer,2005-08-20 20:12:19,0.99
Mike,Hillyer,2005-08-20 20:16:06,6.99
Mike,Hillyer,2005-08-20 20:16:35,7.99
Mike,Hillyer,2005-08-20 20:19:05,0.99
Mike,Hillyer,2005-08-20 20:21:36,2.99
Mike,Hillyer,2005-08-20 20:22:47,5.99
Jon,Stephens,2005-08-20 20:26:00,5.99
Mike,Hillyer,2005-08-20 20:26:53,4.99
Mike,Hillyer,2005-08-20 20:29:46,4.99
Mike,Hillyer,2005-08-20 20:32:56,5.99
Mike,Hillyer,2005-08-20 20:42:12,0.99
Jon,Stephens,2005-08-20 20:42:50,6.99
Mike,Hillyer,2005-08-20 20:47:09,2.99
Jon,Stephens,2005-08-20 20:47:43,2.99
Jon,Stephens,2005-08-20 20:52:03,4.99
Jon,Stephens,2005-08-20 20:55:32,0.99
Mike,Hillyer,2005-08-20 20:59:15,3.99
Mike,Hillyer,2005-08-20 20:59:43,0.99
Jon,Stephens,2005-08-20 21:02:12,4.99
Jon,Stephens,2005-08-20 21:08:49,8.99
Mike,Hillyer,2005-08-20 21:10:32,0.99
Jon,Stephens,2005-08-20 21:13:58,10.99
Jon,Stephens,2005-08-20 21:19:36,8.99
Mike,Hillyer,2005-08-20 21:21:08,0.99
Mike,Hillyer,2005-08-20 21:21:34,2.99
Jon,Stephens,2005-08-20 21:23:03,0.99
Jon,Stephens,2005-08-20 21:23:11,0.99
Jon,Stephens,2005-08-20 21:23:54,2.99
Jon,Stephens,2005-08-20 21:24:24,0.99
Mike,Hillyer,2005-08-20 21:26:55,5.99
Mike,Hillyer,2005-08-20 21:30:53,2.99
Mike,Hillyer,2005-08-20 21:31:52,10.99
Jon,Stephens,2005-08-20 21:31:58,2.99
Jon,Stephens,2005-08-20 21:35:27,4.99
Jon,Stephens,2005-08-20 21:35:58,9.99
Mike,Hillyer,2005-08-20 21:39:23,6.99
Jon,Stephens,2005-08-20 21:39:43,4.99
Mike,Hillyer,2005-08-20 21:43:44,2.99
Mike,Hillyer,2005-08-20 21:45:23,4.99
Jon,Stephens,2005-08-20 21:45:51,4.99
Jon,Stephens,2005-08-20 21:46:43,2.99
Jon,Stephens,2005-08-20 21:48:38,5.99
Jon,Stephens,2005-08-20 21:50:11,4.99
Jon,Stephens,2005-08-20 21:53:21,4.99
Jon,Stephens,2005-08-20 22:00:43,2.99
Jon,Stephens,2005-08-20 22:03:18,0.99
Jon,Stephens,2005-08-20 22:08:55,5.99
Mike,Hillyer,2005-08-20 22:09:04,3.99
Jon,Stephens,2005-08-20 22:09:51,6.99
Mike,Hillyer,2005-08-20 22:11:46,0.99
Jon,Stephens,2005-08-20 22:13:59,6.99
Mike,Hillyer,2005-08-20 22:17:01,4.99
Mike,Hillyer,2005-08-20 22:18:00,0.99
Mike,Hillyer,2005-08-20 22:18:53,2.99
Mike,Hillyer,2005-08-20 22:22:59,4.99
Mike,Hillyer,2005-08-20 22:24:35,5.99
Jon,Stephens,2005-08-20 22:24:44,7.99
Mike,Hillyer,2005-08-20 22:32:11,2.99
Jon,Stephens,2005-08-20 22:34:34,1.99
Jon,Stephens,2005-08-20 22:36:40,0.99
Jon,Stephens,2005-08-20 22:39:16,2.99
Jon,Stephens,2005-08-20 22:40:47,0.99
Mike,Hillyer,2005-08-20 22:45:58,7.99
Jon,Stephens,2005-08-20 22:49:23,6.99
Mike,Hillyer,2005-08-20 22:50:59,3.99
Mike,Hillyer,2005-08-20 22:51:25,9.99
Jon,Stephens,2005-08-20 22:56:34,8.99
Jon,Stephens,2005-08-20 23:01:56,2.99
Jon,Stephens,2005-08-20 23:07:10,4.99
Mike,Hillyer,2005-08-20 23:12:57,5.99
Mike,Hillyer,2005-08-20 23:16:07,1.99
Mike,Hillyer,2005-08-20 23:18:54,0.99
Mike,Hillyer,2005-08-20 23:20:10,4.99
Jon,Stephens,2005-08-20 23:24:07,8.99
Mike,Hillyer,2005-08-20 23:26:40,3.99
Jon,Stephens,2005-08-20 23:29:25,3.99
Mike,Hillyer,2005-08-20 23:29:50,1.99
Jon,Stephens,2005-08-20 23:35:13,7.99
Jon,Stephens,2005-08-20 23:42:00,7.99
Mike,Hillyer,2005-08-20 23:42:31,7.99
Mike,Hillyer,2005-08-20 23:42:46,0.99
Mike,Hillyer,2005-08-20 23:46:24,7.99
Jon,Stephens,2005-08-20 23:47:54,3.99
Mike,Hillyer,2005-08-20 23:53:40,0.99
Mike,Hillyer,2005-08-20 23:57:24,6.99
Jon,Stephens,2005-08-20 23:59:02,5.99
Mike,Hillyer,2005-08-21 00:11:16,2.99
Jon,Stephens,2005-08-21 00:11:17,0.99
Jon,Stephens,2005-08-21 00:14:32,4.99
Jon,Stephens,2005-08-21 00:21:29,0.99
Mike,Hillyer,2005-08-21 00:21:35,4.99
Jon,Stephens,2005-08-21 00:25:45,5.99
Jon,Stephens,2005-08-21 00:27:46,2.99
Jon,Stephens,2005-08-21 00:28:48,2.99
Mike,Hillyer,2005-08-21 00:30:32,3.99
Jon,Stephens,2005-08-21 00:31:03,0.99
Jon,Stephens,2005-08-21 00:31:07,3.99
Mike,Hillyer,2005-08-21 00:33:03,4.99
Jon,Stephens,2005-08-21 00:35:21,5.99
Mike,Hillyer,2005-08-21 00:37:00,1.99
